warehouseCode,productCode,productLine,buyPrice,quantityInStock,investmentValue,priceEach,quantitySold,lineRevenue,grossRevenue
b,S18_3278,"Classic Cars",49.05,1917,94028.85,67.54,90,67.54,6078.60
c,S18_3320,"Vintage Cars",57.54,7913,455314.02,86.31,79,172.62,13636.98
c,S18_3320,"Vintage Cars",57.54,7913,455314.02,91.27,65,182.54,11865.10
c,S18_3320,"Vintage Cars",57.54,7913,455314.02,94.25,38,94.25,3581.50
c,S18_3320,"Vintage Cars",57.54,7913,455314.02,81.35,74,162.70,12039.80
c,S18_3320,"Vintage Cars",57.54,7913,455314.02,89.29,42,89.29,3750.18
c,S18_3320,"Vintage Cars",57.54,7913,455314.02,80.36,135,321.44,43394.40
c,S18_3320,"Vintage Cars",57.54,7913,455314.02,90.28,29,90.28,2618.12
c,S18_3320,"Vintage Cars",57.54,7913,455314.02,79.37,32,79.37,2539.84
c,S18_3320,"Vintage Cars",57.54,7913,455314.02,99.21,95,297.63,28274.85
c,S18_3320,"Vintage Cars",57.54,7913,455314.02,84.33,175,421.65,73788.75
c,S18_3320,"Vintage Cars",57.54,7913,455314.02,87.30,36,87.30,3142.80
c,S18_3320,"Vintage Cars",57.54,7913,455314.02,96.23,39,96.23,3752.97
c,S18_3320,"Vintage Cars",57.54,7913,455314.02,95.24,84,190.48,16000.32
c,S18_3320,"Vintage Cars",57.54,7913,455314.02,88.30,33,88.30,2913.90
c,S18_3320,"Vintage Cars",57.54,7913,455314.02,98.22,36,98.22,3535.92
b,S18_3482,"Classic Cars",73.49,9127,670743.23,132.29,29,132.29,3836.41
b,S18_3482,"Classic Cars",73.49,9127,670743.23,133.76,21,133.76,2808.96
b,S18_3482,"Classic Cars",73.49,9127,670743.23,139.64,124,558.56,69261.44
b,S18_3482,"Classic Cars",73.49,9127,670743.23,129.35,62,258.70,16039.40
b,S18_3482,"Classic Cars",73.49,9127,670743.23,136.70,128,410.10,52492.80
b,S18_3482,"Classic Cars",73.49,9127,670743.23,120.53,22,120.53,2651.66
b,S18_3482,"Classic Cars",73.49,9127,670743.23,119.06,50,238.12,11906.00
b,S18_3482,"Classic Cars",73.49,9127,670743.23,127.88,100,383.64,38364.00
b,S18_3482,"Classic Cars",73.49,9127,670743.23,138.17,28,138.17,3868.76
b,S18_3482,"Classic Cars",73.49,9127,670743.23,144.05,72,288.10,20743.20
b,S18_3482,"Classic Cars",73.49,9127,670743.23,145.52,41,145.52,5966.32
b,S18_3482,"Classic Cars",73.49,9127,670743.23,123.47,49,123.47,6050.03
b,S18_3482,"Classic Cars",73.49,9127,670743.23,122.00,49,122.00,5978.00
b,S18_3482,"Classic Cars",73.49,9127,670743.23,117.59,23,117.59,2704.57
b,S18_3482,"Classic Cars",73.49,9127,670743.23,124.94,24,124.94,2998.56
b,S18_3482,"Classic Cars",73.49,9127,670743.23,146.99,43,146.99,6320.57
b,S18_3482,"Classic Cars",73.49,9127,670743.23,135.23,50,135.23,6761.50
b,S18_3685,"Classic Cars",62.16,8990,558818.40,125.74,92,251.48,23136.16
b,S18_3685,"Classic Cars",62.16,8990,558818.40,117.26,99,234.52,23217.48
b,S18_3685,"Classic Cars",62.16,8990,558818.40,118.68,31,118.68,3679.08
b,S18_3685,"Classic Cars",62.16,8990,558818.40,135.63,28,135.63,3797.64
b,S18_3685,"Classic Cars",62.16,8990,558818.40,132.80,97,398.40,38644.80
b,S18_3685,"Classic Cars",62.16,8990,558818.40,139.87,106,419.61,44478.66
b,S18_3685,"Classic Cars",62.16,8990,558818.40,137.04,78,274.08,21378.24
b,S18_3685,"Classic Cars",62.16,8990,558818.40,115.85,45,115.85,5213.25
b,S18_3685,"Classic Cars",62.16,8990,558818.40,122.91,46,122.91,5653.86
b,S18_3685,"Classic Cars",62.16,8990,558818.40,134.22,101,402.66,40668.66
b,S18_3685,"Classic Cars",62.16,8990,558818.40,127.15,77,254.30,19581.10
b,S18_3685,"Classic Cars",62.16,8990,558818.40,114.44,74,228.88,16937.12
b,S18_3685,"Classic Cars",62.16,8990,558818.40,138.45,28,138.45,3876.60
b,S18_3685,"Classic Cars",62.16,8990,558818.40,131.39,46,131.39,6043.94
a,S18_3782,Motorcycles,32.95,7689,253352.55,52.84,81,105.68,8560.08
a,S18_3782,Motorcycles,32.95,7689,253352.55,59.06,127,236.24,30002.48
a,S18_3782,Motorcycles,32.95,7689,253352.55,49.74,71,99.48,7063.08
a,S18_3782,Motorcycles,32.95,7689,253352.55,60.30,152,241.20,36662.40
a,S18_3782,Motorcycles,32.95,7689,253352.55,54.71,98,164.13,16084.74
a,S18_3782,Motorcycles,32.95,7689,253352.55,60.93,43,60.93,2619.99
a,S18_3782,Motorcycles,32.95,7689,253352.55,55.33,66,110.66,7303.56
a,S18_3782,Motorcycles,32.95,7689,253352.55,57.20,38,57.20,2173.60
a,S18_3782,Motorcycles,32.95,7689,253352.55,50.36,31,50.36,1561.16
a,S18_3782,Motorcycles,32.95,7689,253352.55,58.44,48,58.44,2805.12
a,S18_3782,Motorcycles,32.95,7689,253352.55,51.60,38,51.60,1960.80
a,S18_3782,Motorcycles,32.95,7689,253352.55,62.17,39,62.17,2424.63
a,S18_3782,Motorcycles,32.95,7689,253352.55,57.82,26,57.82,1503.32
a,S18_3782,Motorcycles,32.95,7689,253352.55,52.22,32,52.22,1671.04
a,S18_3782,Motorcycles,32.95,7689,253352.55,54.09,36,54.09,1947.24
a,S18_3782,Motorcycles,32.95,7689,253352.55,56.57,33,56.57,1866.81
c,S18_3856,"Vintage Cars",64.58,2378,153571.24,94.22,41,94.22,3863.02
c,S18_3856,"Vintage Cars",64.58,2378,153571.24,95.28,27,95.28,2572.56
c,S18_3856,"Vintage Cars",64.58,2378,153571.24,99.52,117,298.56,34931.52
c,S18_3856,"Vintage Cars",64.58,2378,153571.24,105.87,101,317.61,32078.61
c,S18_3856,"Vintage Cars",64.58,2378,153571.24,84.70,34,84.70,2879.80
c,S18_3856,"Vintage Cars",64.58,2378,153571.24,104.81,102,314.43,32071.86
c,S18_3856,"Vintage Cars",64.58,2378,153571.24,98.46,46,98.46,4529.16
c,S18_3856,"Vintage Cars",64.58,2378,153571.24,85.75,95,257.25,24438.75
c,S18_3856,"Vintage Cars",64.58,2378,153571.24,97.40,20,97.40,1948.00
c,S18_3856,"Vintage Cars",64.58,2378,153571.24,88.93,149,266.79,39751.71
c,S18_3856,"Vintage Cars",64.58,2378,153571.24,100.58,68,201.16,13678.88
c,S18_3856,"Vintage Cars",64.58,2378,153571.24,92.11,93,184.22,17132.46
c,S18_3856,"Vintage Cars",64.58,2378,153571.24,89.99,47,89.99,4229.53
c,S18_3856,"Vintage Cars",64.58,2378,153571.24,93.17,45,93.17,4192.65
c,S18_3856,"Vintage Cars",64.58,2378,153571.24,101.64,40,101.64,4065.60
c,S18_3856,"Vintage Cars",64.58,2378,153571.24,86.81,51,86.81,4427.31
b,S18_4027,"Classic Cars",91.92,5545,509696.40,119.20,86,238.40,20502.40
b,S18_4027,"Classic Cars",91.92,5545,509696.40,122.08,46,244.16,11231.36
b,S18_4027,"Classic Cars",91.92,5545,509696.40,126.39,150,631.95,94792.50
b,S18_4027,"Classic Cars",91.92,5545,509696.40,117.77,60,235.54,14132.40
b,S18_4027,"Classic Cars",91.92,5545,509696.40,123.51,28,123.51,3458.28
b,S18_4027,"Classic Cars",91.92,5545,509696.40,140.75,106,422.25,44758.50
b,S18_4027,"Classic Cars",91.92,5545,509696.40,127.82,39,127.82,4984.98
b,S18_4027,"Classic Cars",91.92,5545,509696.40,143.62,88,287.24,25277.12
b,S18_4027,"Classic Cars",91.92,5545,509696.40,142.18,42,142.18,5971.56
b,S18_4027,"Classic Cars",91.92,5545,509696.40,137.88,61,275.76,16821.36
b,S18_4027,"Classic Cars",91.92,5545,509696.40,132.13,31,132.13,4096.03
b,S18_4027,"Classic Cars",91.92,5545,509696.40,114.90,44,114.90,5055.60
b,S18_4027,"Classic Cars",91.92,5545,509696.40,129.26,29,129.26,3748.54
b,S18_4027,"Classic Cars",91.92,5545,509696.40,120.64,49,120.64,5911.36
b,S18_4027,"Classic Cars",91.92,5545,509696.40,124.95,37,124.95,4623.15
b,S18_4027,"Classic Cars",91.92,5545,509696.40,133.57,49,133.57,6544.93
c,S18_4409,"Vintage Cars",43.26,6553,283482.78,75.46,58,150.92,8753.36
c,S18_4409,"Vintage Cars",43.26,6553,283482.78,81.91,28,81.91,2293.48
c,S18_4409,"Vintage Cars",43.26,6553,283482.78,79.15,47,79.15,3720.05
c,S18_4409,"Vintage Cars",43.26,6553,283482.78,83.75,63,167.50,10552.50
c,S18_4409,"Vintage Cars",43.26,6553,283482.78,86.51,39,86.51,3373.89
c,S18_4409,"Vintage Cars",43.26,6553,283482.78,77.31,141,309.24,43602.84
c,S18_4409,"Vintage Cars",43.26,6553,283482.78,88.35,36,88.35,3180.60
c,S18_4409,"Vintage Cars",43.26,6553,283482.78,92.03,115,276.09,31750.35
c,S18_4409,"Vintage Cars",43.26,6553,283482.78,84.67,73,169.34,12361.82
c,S18_4409,"Vintage Cars",43.26,6553,283482.78,87.43,34,87.43,2972.62
c,S18_4409,"Vintage Cars",43.26,6553,283482.78,80.99,55,161.98,8908.90
c,S18_4409,"Vintage Cars",43.26,6553,283482.78,90.19,35,90.19,3156.65
c,S18_4409,"Vintage Cars",43.26,6553,283482.78,82.83,38,82.83,3147.54
c,S18_4409,"Vintage Cars",43.26,6553,283482.78,78.23,32,78.23,2503.36
c,S18_4409,"Vintage Cars",43.26,6553,283482.78,91.11,6,91.11,546.66
c,S18_4409,"Vintage Cars",43.26,6553,283482.78,73.62,66,73.62,4858.92
c,S18_4522,"Vintage Cars",52.66,8290,436551.40,75.48,41,75.48,3094.68
c,S18_4522,"Vintage Cars",52.66,8290,436551.40,73.73,73,147.46,10764.58
c,S18_4522,"Vintage Cars",52.66,8290,436551.40,77.24,71,154.48,10968.08
c,S18_4522,"Vintage Cars",52.66,8290,436551.40,79.87,24,79.87,1916.88
c,S18_4522,"Vintage Cars",52.66,8290,436551.40,82.50,57,165.00,9405.00
c,S18_4522,"Vintage Cars",52.66,8290,436551.40,72.85,153,291.40,44584.20
c,S18_4522,"Vintage Cars",52.66,8290,436551.40,87.77,89,175.54,15623.06
c,S18_4522,"Vintage Cars",52.66,8290,436551.40,78.99,91,157.98,14376.18
c,S18_4522,"Vintage Cars",52.66,8290,436551.40,84.26,39,84.26,3286.14
c,S18_4522,"Vintage Cars",52.66,8290,436551.40,78.12,59,156.24,9218.16
c,S18_4522,"Vintage Cars",52.66,8290,436551.40,80.75,20,80.75,1615.00
c,S18_4522,"Vintage Cars",52.66,8290,436551.40,71.97,34,71.97,2446.98
c,S18_4522,"Vintage Cars",52.66,8290,436551.40,85.14,39,85.14,3320.46
c,S18_4522,"Vintage Cars",52.66,8290,436551.40,76.36,69,152.72,10537.68
c,S18_4522,"Vintage Cars",52.66,8290,436551.40,70.22,30,70.22,2106.60
c,S18_4522,"Vintage Cars",52.66,8290,436551.40,83.38,101,166.76,16842.76
d,S18_4600,"Trucks and Buses",84.76,3128,265129.28,98.07,36,98.07,3530.52
d,S18_4600,"Trucks and Buses",84.76,3128,265129.28,105.34,98,316.02,30969.96
d,S18_4600,"Trucks and Buses",84.76,3128,265129.28,102.92,97,205.84,19966.48
d,S18_4600,"Trucks and Buses",84.76,3128,265129.28,100.50,40,100.50,4020.00
d,S18_4600,"Trucks and Buses",84.76,3128,265129.28,111.39,70,222.78,15594.60
d,S18_4600,"Trucks and Buses",84.76,3128,265129.28,107.76,162,431.04,69828.48
d,S18_4600,"Trucks and Buses",84.76,3128,265129.28,118.66,59,237.32,14001.88
d,S18_4600,"Trucks and Buses",84.76,3128,265129.28,113.82,32,113.82,3642.24
d,S18_4600,"Trucks and Buses",84.76,3128,265129.28,119.87,88,239.74,21097.12
d,S18_4600,"Trucks and Buses",84.76,3128,265129.28,96.86,120,290.58,34869.60
d,S18_4600,"Trucks and Buses",84.76,3128,265129.28,112.60,22,112.60,2477.20
d,S18_4600,"Trucks and Buses",84.76,3128,265129.28,110.18,28,110.18,3085.04
d,S18_4600,"Trucks and Buses",84.76,3128,265129.28,101.71,49,101.71,4983.79
d,S18_4600,"Trucks and Buses",84.76,3128,265129.28,115.03,84,230.06,19325.04
d,S18_4600,"Trucks and Buses",84.76,3128,265129.28,106.55,76,213.10,16195.60
c,S18_4668,"Vintage Cars",23.14,6645,153765.30,40.75,41,40.75,1670.75
c,S18_4668,"Vintage Cars",23.14,6645,153765.30,43.27,50,43.27,2163.50
c,S18_4668,"Vintage Cars",23.14,6645,153765.30,47.29,73,94.58,6904.34
c,S18_4668,"Vintage Cars",23.14,6645,153765.30,40.25,99,120.75,11954.25
c,S18_4668,"Vintage Cars",23.14,6645,153765.30,46.29,94,138.87,13053.78
c,S18_4668,"Vintage Cars",23.14,6645,153765.30,44.27,122,132.81,16202.82
c,S18_4668,"Vintage Cars",23.14,6645,153765.30,42.26,64,84.52,5409.28
c,S18_4668,"Vintage Cars",23.14,6645,153765.30,47.79,41,47.79,1959.39
c,S18_4668,"Vintage Cars",23.14,6645,153765.30,45.78,21,45.78,961.38
c,S18_4668,"Vintage Cars",23.14,6645,153765.30,42.76,90,85.52,7696.80
c,S18_4668,"Vintage Cars",23.14,6645,153765.30,43.77,68,87.54,5952.72
c,S18_4668,"Vintage Cars",23.14,6645,153765.30,48.80,45,48.80,2196.00
c,S18_4668,"Vintage Cars",23.14,6645,153765.30,49.81,59,99.62,5877.58
c,S18_4668,"Vintage Cars",23.14,6645,153765.30,45.28,29,45.28,1313.12
c,S18_4668,"Vintage Cars",23.14,6645,153765.30,41.76,64,83.52,5345.28
c,S18_4668,"Vintage Cars",23.14,6645,153765.30,41.25,35,41.25,1443.75
b,S18_4721,"Classic Cars",69.93,1249,87342.57,139.87,44,139.87,6154.28
b,S18_4721,"Classic Cars",69.93,1249,87342.57,145.82,28,145.82,4082.96
b,S18_4721,"Classic Cars",69.93,1249,87342.57,133.92,121,401.76,48612.96
b,S18_4721,"Classic Cars",69.93,1249,87342.57,130.94,29,130.94,3797.26
b,S18_4721,"Classic Cars",69.93,1249,87342.57,142.85,32,142.85,4571.20
b,S18_4721,"Classic Cars",69.93,1249,87342.57,120.53,198,602.65,119324.70
b,S18_4721,"Classic Cars",69.93,1249,87342.57,147.31,44,147.31,6481.64
b,S18_4721,"Classic Cars",69.93,1249,87342.57,136.90,32,136.90,4380.80
b,S18_4721,"Classic Cars",69.93,1249,87342.57,124.99,174,624.95,108741.30
b,S18_4721,"Classic Cars",69.93,1249,87342.57,148.80,41,148.80,6100.80
b,S18_4721,"Classic Cars",69.93,1249,87342.57,135.41,35,135.41,4739.35
b,S18_4721,"Classic Cars",69.93,1249,87342.57,127.97,26,127.97,3327.22
b,S18_4721,"Classic Cars",69.93,1249,87342.57,119.04,83,238.08,19760.64
b,S18_4721,"Classic Cars",69.93,1249,87342.57,123.50,28,123.50,3458.00
b,S18_4721,"Classic Cars",69.93,1249,87342.57,122.02,98,244.04,23915.92
b,S18_4933,"Classic Cars",34.21,3209,109779.89,62.00,42,62.00,2604.00
b,S18_4933,"Classic Cars",34.21,3209,109779.89,66.28,77,198.84,15310.68
b,S18_4933,"Classic Cars",34.21,3209,109779.89,64.86,23,64.86,1491.78
b,S18_4933,"Classic Cars",34.21,3209,109779.89,62.72,55,125.44,6899.20
b,S18_4933,"Classic Cars",34.21,3209,109779.89,58.44,64,116.88,7480.32
b,S18_4933,"Classic Cars",34.21,3209,109779.89,61.29,44,61.29,2696.76
b,S18_4933,"Classic Cars",34.21,3209,109779.89,69.84,45,69.84,3142.80
b,S18_4933,"Classic Cars",34.21,3209,109779.89,70.56,81,211.68,17146.08
b,S18_4933,"Classic Cars",34.21,3209,109779.89,59.87,30,59.87,1796.10
b,S18_4933,"Classic Cars",34.21,3209,109779.89,71.27,36,71.27,2565.72
b,S18_4933,"Classic Cars",34.21,3209,109779.89,68.42,88,205.26,18062.88
b,S18_4933,"Classic Cars",34.21,3209,109779.89,57.02,23,57.02,1311.46
b,S18_4933,"Classic Cars",34.21,3209,109779.89,66.99,93,200.97,18690.21
b,S18_4933,"Classic Cars",34.21,3209,109779.89,64.14,66,64.14,4233.24
b,S24_1046,"Classic Cars",49.24,1005,49486.20,72.02,135,288.08,38890.80
b,S24_1046,"Classic Cars",49.24,1005,49486.20,62.47,22,62.47,1374.34
b,S24_1046,"Classic Cars",49.24,1005,49486.20,59.53,45,59.53,2678.85
b,S24_1046,"Classic Cars",49.24,1005,49486.20,65.41,46,130.82,6017.72
b,S24_1046,"Classic Cars",49.24,1005,49486.20,73.49,37,73.49,2719.13
b,S24_1046,"Classic Cars",49.24,1005,49486.20,61.00,61,122.00,7442.00
b,S24_1046,"Classic Cars",49.24,1005,49486.20,63.20,47,63.20,2970.40
b,S24_1046,"Classic Cars",49.24,1005,49486.20,69.82,20,69.82,1396.40
b,S24_1046,"Classic Cars",49.24,1005,49486.20,61.73,64,123.46,7901.44
b,S24_1046,"Classic Cars",49.24,1005,49486.20,66.88,104,200.64,20866.56
b,S24_1046,"Classic Cars",49.24,1005,49486.20,68.35,88,205.05,18044.40
b,S24_1046,"Classic Cars",49.24,1005,49486.20,64.67,27,64.67,1746.09
b,S24_1046,"Classic Cars",49.24,1005,49486.20,70.55,26,70.55,1834.30
b,S24_1046,"Classic Cars",49.24,1005,49486.20,72.76,21,72.76,1527.96
b,S24_1046,"Classic Cars",49.24,1005,49486.20,60.26,60,60.26,3615.60
b,S24_1444,"Classic Cars",32.37,4074,131875.38,52.02,35,52.02,1820.70
b,S24_1444,"Classic Cars",32.37,4074,131875.38,56.64,47,56.64,2662.08
b,S24_1444,"Classic Cars",32.37,4074,131875.38,50.86,40,101.72,4068.80
b,S24_1444,"Classic Cars",32.37,4074,131875.38,49.13,25,49.13,1228.25
b,S24_1444,"Classic Cars",32.37,4074,131875.38,46.82,53,93.64,4962.92
b,S24_1444,"Classic Cars",32.37,4074,131875.38,55.49,27,55.49,1498.23
b,S24_1444,"Classic Cars",32.37,4074,131875.38,57.22,31,57.22,1773.82
b,S24_1444,"Classic Cars",32.37,4074,131875.38,54.33,44,54.33,2390.52
b,S24_1444,"Classic Cars",32.37,4074,131875.38,57.80,49,57.80,2832.20
b,S24_1444,"Classic Cars",32.37,4074,131875.38,48.55,111,145.65,16167.15
b,S24_1444,"Classic Cars",32.37,4074,131875.38,47.40,57,94.80,5403.60
b,S24_1444,"Classic Cars",32.37,4074,131875.38,46.24,44,46.24,2034.56
b,S24_1444,"Classic Cars",32.37,4074,131875.38,49.71,144,198.84,28632.96
b,S24_1444,"Classic Cars",32.37,4074,131875.38,51.44,44,51.44,2263.36
b,S24_1444,"Classic Cars",32.37,4074,131875.38,50.29,48,50.29,2413.92
b,S24_1444,"Classic Cars",32.37,4074,131875.38,56.07,44,56.07,2467.08
b,S24_1444,"Classic Cars",32.37,4074,131875.38,53.75,80,107.50,8600.00
b,S24_1444,"Classic Cars",32.37,4074,131875.38,52.60,22,52.60,1157.20
b,S24_1444,"Classic Cars",32.37,4074,131875.38,53.18,31,53.18,1648.58
a,S24_1578,Motorcycles,60.86,7003,426202.58,96.92,94,387.68,36441.92
a,S24_1578,Motorcycles,60.86,7003,426202.58,110.45,35,110.45,3865.75
a,S24_1578,Motorcycles,60.86,7003,426202.58,94.67,35,94.67,3313.45
a,S24_1578,Motorcycles,60.86,7003,426202.58,103.68,93,207.36,19284.48
a,S24_1578,Motorcycles,60.86,7003,426202.58,100.30,44,100.30,4413.20
a,S24_1578,Motorcycles,60.86,7003,426202.58,98.05,48,98.05,4706.40
a,S24_1578,Motorcycles,60.86,7003,426202.58,95.80,25,95.80,2395.00
a,S24_1578,Motorcycles,60.86,7003,426202.58,93.54,87,187.08,16275.96
a,S24_1578,Motorcycles,60.86,7003,426202.58,109.32,168,546.60,91828.80
a,S24_1578,Motorcycles,60.86,7003,426202.58,104.81,119,314.43,37417.17
a,S24_1578,Motorcycles,60.86,7003,426202.58,91.29,134,273.87,36698.58
a,S24_1578,Motorcycles,60.86,7003,426202.58,105.94,21,105.94,2224.74
a,S24_1578,Motorcycles,60.86,7003,426202.58,107.07,47,107.07,5032.29
a,S24_1578,Motorcycles,60.86,7003,426202.58,112.70,83,225.40,18708.20
b,S24_1628,"Classic Cars",29.18,8197,239188.46,43.27,190,216.35,41106.50
b,S24_1628,"Classic Cars",29.18,8197,239188.46,40.25,54,80.50,4347.00
b,S24_1628,"Classic Cars",29.18,8197,239188.46,46.29,47,46.29,2175.63
b,S24_1628,"Classic Cars",29.18,8197,239188.46,47.29,64,141.87,9079.68
b,S24_1628,"Classic Cars",29.18,8197,239188.46,45.28,34,45.28,1539.52
b,S24_1628,"Classic Cars",29.18,8197,239188.46,49.30,97,98.60,9564.20
b,S24_1628,"Classic Cars",29.18,8197,239188.46,46.79,45,46.79,2105.55
b,S24_1628,"Classic Cars",29.18,8197,239188.46,47.79,36,47.79,1720.44
b,S24_1628,"Classic Cars",29.18,8197,239188.46,48.80,149,195.20,29084.80
b,S24_1628,"Classic Cars",29.18,8197,239188.46,40.75,22,40.75,896.50
b,S24_1628,"Classic Cars",29.18,8197,239188.46,42.76,48,42.76,2052.48
b,S24_1628,"Classic Cars",29.18,8197,239188.46,44.78,27,44.78,1209.06
b,S24_1628,"Classic Cars",29.18,8197,239188.46,50.31,38,50.31,1911.78
b,S24_1628,"Classic Cars",29.18,8197,239188.46,45.78,64,45.78,2929.92
a,S24_1785,Planes,66.74,3627,242065.98,107.23,134,428.92,57475.28
a,S24_1785,Planes,66.74,3627,242065.98,93.01,113,279.03,31530.39
a,S24_1785,Planes,66.74,3627,242065.98,109.42,41,109.42,4486.22
a,S24_1785,Planes,66.74,3627,242065.98,87.54,159,350.16,55675.44
a,S24_1785,Planes,66.74,3627,242065.98,89.72,63,179.44,11304.72
a,S24_1785,Planes,66.74,3627,242065.98,105.04,47,105.04,4936.88
a,S24_1785,Planes,66.74,3627,242065.98,96.29,46,96.29,4429.34
a,S24_1785,Planes,66.74,3627,242065.98,99.57,64,199.14,12744.96
a,S24_1785,Planes,66.74,3627,242065.98,100.67,70,201.34,14093.80
a,S24_1785,Planes,66.74,3627,242065.98,95.20,31,95.20,2951.20
a,S24_1785,Planes,66.74,3627,242065.98,98.48,34,98.48,3348.32
a,S24_1785,Planes,66.74,3627,242065.98,97.38,25,97.38,2434.50
a,S24_1785,Planes,66.74,3627,242065.98,101.76,55,203.52,11193.60
a,S24_1785,Planes,66.74,3627,242065.98,106.14,43,212.28,9128.04
a,S24_1785,Planes,66.74,3627,242065.98,90.82,47,90.82,4268.54
c,S24_1937,"Vintage Cars",22.57,7332,165483.24,32.53,45,32.53,1463.85
c,S24_1937,"Vintage Cars",22.57,7332,165483.24,28.88,58,57.76,3350.08
c,S24_1937,"Vintage Cars",22.57,7332,165483.24,30.53,45,30.53,1373.85
c,S24_1937,"Vintage Cars",22.57,7332,165483.24,33.19,22,33.19,730.18
c,S24_1937,"Vintage Cars",22.57,7332,165483.24,31.20,36,31.20,1123.20
c,S24_1937,"Vintage Cars",22.57,7332,165483.24,27.55,37,27.55,1019.35
c,S24_1937,"Vintage Cars",22.57,7332,165483.24,29.87,128,119.48,15293.44
c,S24_1937,"Vintage Cars",22.57,7332,165483.24,31.86,120,95.58,11469.60
c,S24_1937,"Vintage Cars",22.57,7332,165483.24,32.19,120,128.76,15451.20
c,S24_1937,"Vintage Cars",22.57,7332,165483.24,27.88,152,111.52,16951.04
c,S24_1937,"Vintage Cars",22.57,7332,165483.24,27.22,42,27.22,1143.24
c,S24_1937,"Vintage Cars",22.57,7332,165483.24,30.87,33,30.87,1018.71
c,S24_1937,"Vintage Cars",22.57,7332,165483.24,29.21,23,29.21,671.83
c,S24_1937,"Vintage Cars",22.57,7332,165483.24,26.55,53,53.10,2814.30
c,S24_1937,"Vintage Cars",22.57,7332,165483.24,29.54,23,29.54,679.42
a,S24_2000,Motorcycles,37.32,15,559.80,73.12,38,73.12,2778.56
a,S24_2000,Motorcycles,37.32,15,559.80,72.36,63,144.72,9117.36
a,S24_2000,Motorcycles,37.32,15,559.80,75.41,101,150.82,15232.82
a,S24_2000,Motorcycles,37.32,15,559.80,63.98,47,63.98,3007.06
a,S24_2000,Motorcycles,37.32,15,559.80,67.79,22,67.79,1491.38
a,S24_2000,Motorcycles,37.32,15,559.80,61.70,245,370.20,90699.00
a,S24_2000,Motorcycles,37.32,15,559.80,66.27,25,66.27,1656.75
a,S24_2000,Motorcycles,37.32,15,559.80,63.22,62,126.44,7839.28
a,S24_2000,Motorcycles,37.32,15,559.80,60.94,64,121.88,7800.32
a,S24_2000,Motorcycles,37.32,15,559.80,65.51,36,65.51,2358.36
a,S24_2000,Motorcycles,37.32,15,559.80,67.03,60,134.06,8043.60
a,S24_2000,Motorcycles,37.32,15,559.80,70.08,53,140.16,7428.48
a,S24_2000,Motorcycles,37.32,15,559.80,68.55,47,68.55,3221.85
a,S24_2000,Motorcycles,37.32,15,559.80,71.60,37,71.60,2649.20
a,S24_2000,Motorcycles,37.32,15,559.80,62.46,115,187.38,21548.70
d,S24_2011,Ships,82.34,1898,156281.32,117.97,43,117.97,5072.71
d,S24_2011,Ships,82.34,1898,156281.32,119.20,70,238.40,16688.00
d,S24_2011,Ships,82.34,1898,156281.32,113.06,140,339.18,47485.20
d,S24_2011,Ships,82.34,1898,156281.32,114.29,61,228.58,13943.38
d,S24_2011,Ships,82.34,1898,156281.32,111.83,96,335.49,32207.04
d,S24_2011,Ships,82.34,1898,156281.32,110.60,33,110.60,3649.80
d,S24_2011,Ships,82.34,1898,156281.32,115.52,50,115.52,5776.00
d,S24_2011,Ships,82.34,1898,156281.32,105.69,66,211.38,13951.08
d,S24_2011,Ships,82.34,1898,156281.32,109.37,70,218.74,15311.80
d,S24_2011,Ships,82.34,1898,156281.32,122.89,83,245.78,20399.74
d,S24_2011,Ships,82.34,1898,156281.32,103.23,22,103.23,2271.06
d,S24_2011,Ships,82.34,1898,156281.32,99.54,42,99.54,4180.68
d,S24_2011,Ships,82.34,1898,156281.32,120.43,41,120.43,4937.63
d,S24_2011,Ships,82.34,1898,156281.32,98.31,34,98.31,3342.54
d,S24_2011,Ships,82.34,1898,156281.32,100.77,80,201.54,16123.20
d,S24_2011,Ships,82.34,1898,156281.32,102.00,37,102.00,3774.00
d,S24_2011,Ships,82.34,1898,156281.32,108.14,43,108.14,4650.02
c,S24_2022,"Vintage Cars",20.61,2847,58676.67,44.35,46,44.35,2040.10
c,S24_2022,"Vintage Cars",20.61,2847,58676.67,40.77,69,81.54,5626.26
c,S24_2022,"Vintage Cars",20.61,2847,58676.67,36.29,131,145.16,19015.96
c,S24_2022,"Vintage Cars",20.61,2847,58676.67,38.53,33,38.53,1271.49
c,S24_2022,"Vintage Cars",20.61,2847,58676.67,39.87,129,119.61,15429.69
c,S24_2022,"Vintage Cars",20.61,2847,58676.67,38.98,86,77.96,6704.56
c,S24_2022,"Vintage Cars",20.61,2847,58676.67,39.42,51,78.84,4020.84
c,S24_2022,"Vintage Cars",20.61,2847,58676.67,44.80,60,89.60,5376.00
c,S24_2022,"Vintage Cars",20.61,2847,58676.67,36.74,24,36.74,881.76
c,S24_2022,"Vintage Cars",20.61,2847,58676.67,42.11,109,126.33,13769.97
c,S24_2022,"Vintage Cars",20.61,2847,58676.67,37.63,64,75.26,4816.64
c,S24_2022,"Vintage Cars",20.61,2847,58676.67,41.22,45,41.22,1854.90
c,S24_2022,"Vintage Cars",20.61,2847,58676.67,43.46,23,43.46,999.58
c,S24_2022,"Vintage Cars",20.61,2847,58676.67,43.01,54,86.02,4645.08
